exe_spgemm_speck_32,/ssget/MM/JGD_SPG/EX1/EX1.cbd,560,560,8736,63584,0.119,0.0576352
exe_spgemm_speck_32,/ssget/MM/Buss/12month1/12month1.cbd,12471,872622,22624727,106829399,72.068,69.7164
exe_spgemm_speck_32,/ssget/MM/Buss/connectus/connectus.cbd,512,394792,1127525,33130,3.252,3.19061
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_stair/lp_stair.cbd,356,614,4003,12786,0.091,0.0559616
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_scfxm2/lp_scfxm2.cbd,660,1200,5469,12312,0.097,0.0560064
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_25fv47/lp_25fv47.cbd,821,1876,10705,22968,0.104,0.0641776
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_pilot/lp_pilot.cbd,1441,4860,44375,124517,0.132,0.0917856
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_scsd8/lp_scsd8.cbd,397,2750,8584,8163,0.088,0.0560128
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_sctap3/lp_sctap3.cbd,1480,3340,9734,16252,0.102,0.055976
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_d2q06c/lp_d2q06c.cbd,2171,5831,33081,56153,0.126,0.081808
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_ship12s/lp_ship12s.cbd,1151,2869,8284,11732,0.093,0.0541744
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_sctap1/lp_sctap1.cbd,300,660,1872,3072,0.083,0.0542128
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lpi_itest2/lpi_itest2.cbd,9,13,26,53,0.089,0.0532912
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_bnl2/lp_bnl2.cbd,2324,4486,14996,29238,0.099,0.0596336
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_scagr25/lp_scagr25.cbd,471,671,1725,4315,0.111,0.0554544
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_scrs8/lp_scrs8.cbd,490,1275,3288,3906,0.101,0.0564784
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_truss/lp_truss.cbd,1000,8806,27836,26122,0.095,0.0585648
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_stocfor1/lp_stocfor1.cbd,117,165,501,1125,0.093,0.054224
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lpi_qual/lpi_qual.cbd,323,464,1646,5473,0.083,0.054936
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_shell/lp_shell.cbd,536,1777,3558,3946,0.088,0.05928
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_agg3/lp_agg3.cbd,516,758,4756,26302,0.098,0.0582752
exe_spgemm_speck_32,/ssget/MM/LPnetlib/lp_pilot_ja/lp_pilot_ja.cbd,940,2267,14977,29696,0.106,0.074128
