spgemm_speck_32,/home/weifeng/MM/HB/psmigr_1/psmigr_1.mtx,3140,3140,543162,9338113,3.69241
spgemm_speck_32,/home/weifeng/MM/HB/ash958/ash958.mtx,958,292,1916,12506,0.121774
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk06/bcsstk06.mtx,420,420,7860,23660,0.12287
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk26/bcsstk26.mtx,1922,1922,30336,92530,0.154563
spgemm_speck_32,/home/weifeng/MM/HB/shl_200/shl_200.mtx,663,663,1726,2948,0.243855
spgemm_speck_32,/home/weifeng/MM/HB/west0156/west0156.mtx,156,156,371,834,0.119194
spgemm_speck_32,/home/weifeng/MM/HB/young3c/young3c.mtx,841,841,3988,9900,0.118692
spgemm_speck_32,/home/weifeng/MM/HB/ash331/ash331.mtx,331,104,662,4185,0.112302
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk03/bcsstk03.mtx,112,112,640,1072,0.115343
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk23/bcsstk23.mtx,3134,3134,45178,220632,0.175268
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm10/bcsstm10.mtx,1086,1086,22092,54504,0.13225
spgemm_speck_32,/home/weifeng/MM/HB/blckhole/blckhole.mtx,2132,2132,14872,41546,0.138179
spgemm_speck_32,/home/weifeng/MM/HB/can_24/can_24.mtx,24,24,160,336,0.122173
spgemm_speck_32,/home/weifeng/MM/HB/dwt_162/dwt_162.mtx,162,162,1182,2760,0.117494
spgemm_speck_32,/home/weifeng/MM/HB/dwt_59/dwt_59.mtx,59,59,267,571,0.121283
spgemm_speck_32,/home/weifeng/MM/HB/fs_541_1/fs_541_1.mtx,541,541,4285,13879,0.117821
spgemm_speck_32,/home/weifeng/MM/HB/gre_115/gre_115.mtx,115,115,421,1027,0.122327
spgemm_speck_32,/home/weifeng/MM/HB/jagmesh2/jagmesh2.mtx,1009,1009,6865,18179,0.116705
spgemm_speck_32,/home/weifeng/MM/HB/lnsp_511/lnsp_511.mtx,511,511,2796,10311,0.114514
spgemm_speck_32,/home/weifeng/MM/HB/mbeacxc/mbeacxc.mtx,496,496,49920,205661,0.617257
spgemm_speck_32,/home/weifeng/MM/HB/orsirr_1/orsirr_1.mtx,1030,1030,6858,23532,0.116961
spgemm_speck_32,/home/weifeng/MM/HB/sherman4/sherman4.mtx,1104,1104,3786,10346,0.117248
spgemm_speck_32,/home/weifeng/MM/HB/well1850/well1850.mtx,1850,712,8758,523012,0.250686
spgemm_speck_32,/home/weifeng/MM/HB/wm3/wm3.mtx,207,260,2948,10459,0.130642
spgemm_speck_32,/home/weifeng/MM/HB/494_bus/494_bus.mtx,494,494,1666,4062,0.121334
spgemm_speck_32,/home/weifeng/MM/HB/bcspwr06/bcspwr06.mtx,1454,1454,5300,14110,0.116593
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk12/bcsstk12.mtx,1473,1473,34241,94187,0.15145
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm11/bcsstm11.mtx,1473,1473,1473,1473,0.110275
spgemm_speck_32,/home/weifeng/MM/HB/bp_0/bp_0.mtx,822,822,3276,9384,0.16085
spgemm_speck_32,/home/weifeng/MM/HB/can_256/can_256.mtx,256,256,2916,18568,0.128041
spgemm_speck_32,/home/weifeng/MM/HB/dwt_193/dwt_193.mtx,193,193,3493,11549,0.132086
spgemm_speck_32,/home/weifeng/MM/HB/dwt_592/dwt_592.mtx,592,592,5104,14092,0.117801
spgemm_speck_32,/home/weifeng/MM/HB/fs_541_2/fs_541_2.mtx,541,541,4285,13879,0.115354
spgemm_speck_32,/home/weifeng/MM/HB/gre_185/gre_185.mtx,185,185,1005,3093,0.114504
spgemm_speck_32,/home/weifeng/MM/HB/jagmesh3/jagmesh3.mtx,1089,1089,7361,19391,0.11479
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm13/bcsstm13.mtx,2003,2003,21943,90811,0.191324
spgemm_speck_32,/home/weifeng/MM/HB/bp_1200/bp_1200.mtx,822,822,4726,22313,0.18986
spgemm_speck_32,/home/weifeng/MM/HB/can_292/can_292.mtx,292,292,2540,11670,0.123228
spgemm_speck_32,/home/weifeng/MM/HB/dwt_209/dwt_209.mtx,209,209,1743,5387,0.124703
spgemm_speck_32,/home/weifeng/MM/HB/dwt_66/dwt_66.mtx,66,66,320,576,0.115231
spgemm_speck_32,/home/weifeng/MM/HB/fs_541_4/fs_541_4.mtx,541,541,4285,13879,0.120975
spgemm_speck_32,/home/weifeng/MM/HB/gre_216b/gre_216b.mtx,216,216,876,2266,0.11692
spgemm_speck_32,/home/weifeng/MM/HB/jagmesh5/jagmesh5.mtx,1180,1180,7750,19900,0.118886
spgemm_speck_32,/home/weifeng/MM/HB/lshp1561/lshp1561.mtx,1561,1561,10681,28427,0.121457
spgemm_speck_32,/home/weifeng/MM/HB/mcca/mcca.mtx,180,180,2659,8415,0.129505
spgemm_speck_32,/home/weifeng/MM/HB/plat1919/plat1919.mtx,1919,1919,32399,100909,0.146217
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk16/bcsstk16.mtx,4884,4884,290378,1038782,0.677765
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk33/bcsstk33.mtx,8738,8738,591904,2569536,1.53363
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk15/bcsstk15.mtx,3948,3948,117816,527688,0.291092
spgemm_speck_32,/home/weifeng/MM/HB/lshp1009/lshp1009.mtx,1009,1009,6865,18179,0.121805
spgemm_speck_32,/home/weifeng/MM/HB/mbeaflw/mbeaflw.mtx,496,496,49920,205661,0.623155
spgemm_speck_32,/home/weifeng/MM/HB/orsirr_2/orsirr_2.mtx,886,886,5970,20850,0.11263
spgemm_speck_32,/home/weifeng/MM/HB/sherman1/sherman1.mtx,1000,1000,3750,9906,0.116081
spgemm_speck_32,/home/weifeng/MM/HB/watt_1/watt_1.mtx,1856,1856,11360,37260,0.120576
spgemm_speck_32,/home/weifeng/MM/HB/will57/will57.mtx,57,57,281,665,0.119788
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk09/bcsstk09.mtx,1083,1083,18437,71289,0.128747
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm08/bcsstm08.mtx,1074,1074,1074,1074,0.109783
spgemm_speck_32,/home/weifeng/MM/HB/beaflw/beaflw.mtx,497,507,53403,216516,0.547369
spgemm_speck_32,/home/weifeng/MM/HB/can_187/can_187.mtx,187,187,1491,3719,0.120607
spgemm_speck_32,/home/weifeng/MM/HB/dwt_1007/dwt_1007.mtx,1007,1007,8575,22909,0.116941
spgemm_speck_32,/home/weifeng/MM/HB/dwt_503/dwt_503.mtx,503,503,6027,18427,0.118303
spgemm_speck_32,/home/weifeng/MM/HB/fs_183_4/fs_183_4.mtx,183,183,1069,13688,0.129874
spgemm_speck_32,/home/weifeng/MM/HB/gr_30_30/gr_30_30.mtx,900,900,7744,20736,0.117166
spgemm_speck_32,/home/weifeng/MM/HB/impcol_e/impcol_e.mtx,225,225,1308,5156,0.120392
spgemm_speck_32,/home/weifeng/MM/HB/lnsp3937/lnsp3937.mtx,3937,3937,25407,98373,0.147159
spgemm_speck_32,/home/weifeng/MM/HB/lund_b/lund_b.mtx,147,147,2441,5821,0.124682
spgemm_speck_32,/home/weifeng/MM/HB/nos7/nos7.mtx,729,729,4617,14931,0.116613
spgemm_speck_32,/home/weifeng/MM/HB/sherman2/sherman2.mtx,1080,1080,23094,82947,0.155187
spgemm_speck_32,/home/weifeng/MM/HB/watt_2/watt_2.mtx,1856,1856,11550,45632,0.163553
spgemm_speck_32,/home/weifeng/MM/HB/wm1/wm1.mtx,207,277,2909,8805,0.127908
spgemm_speck_32,/home/weifeng/MM/HB/ash85/ash85.mtx,85,85,523,1317,0.117658
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk05/bcsstk05.mtx,153,153,2423,7245,0.127232
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk18/bcsstk18.mtx,11948,11948,149090,713208,0.314194
spgemm_speck_32,/home/weifeng/MM/HB/cegb2919/cegb2919.mtx,2919,2919,321543,1152657,0.966533
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk17/bcsstk17.mtx,10974,10974,428650,1406936,0.828754
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk32/bcsstk32.mtx,44609,44609,2014701,6819653,3.08041
spgemm_speck_32,/home/weifeng/MM/HB/psmigr_3/psmigr_3.mtx,3140,3140,543162,9338113,3.61238
spgemm_speck_32,/home/weifeng/MM/HB/bcspwr04/bcspwr04.mtx,274,274,1612,4982,0.117258
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk10/bcsstk10.mtx,1086,1086,22070,54504,0.131185
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm01/bcsstm01.mtx,48,48,48,48,0.100116
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm22/bcsstm22.mtx,138,138,138,138,0.1037
spgemm_speck_32,/home/weifeng/MM/HB/bp_400/bp_400.mtx,822,822,4028,15238,0.184586
spgemm_speck_32,/home/weifeng/MM/HB/can_634/can_634.mtx,634,634,7228,25446,0.119726
spgemm_speck_32,/home/weifeng/MM/HB/dwt_2680/dwt_2680.mtx,2680,2680,25026,76956,0.140022
spgemm_speck_32,/home/weifeng/MM/HB/dwt_87/dwt_87.mtx,87,87,541,1539,0.120965
spgemm_speck_32,/home/weifeng/MM/HB/fs_760_1/fs_760_1.mtx,760,760,5976,26274,0.119419
spgemm_speck_32,/home/weifeng/MM/HB/ibm32/ibm32.mtx,32,32,126,354,0.11991
spgemm_speck_32,/home/weifeng/MM/HB/jagmesh9/jagmesh9.mtx,1349,1349,9101,23931,0.119736
spgemm_speck_32,/home/weifeng/MM/HB/lshp3025/lshp3025.mtx,3025,3025,20833,55763,0.137452
spgemm_speck_32,/home/weifeng/MM/HB/nnc666/nnc666.mtx,666,666,4044,15988,0.11647
spgemm_speck_32,/home/weifeng/MM/HB/pores_1/pores_1.mtx,30,30,180,402,0.120228
spgemm_speck_32,/home/weifeng/MM/HB/steam2/steam2.mtx,600,600,13760,39872,0.121129
spgemm_speck_32,/home/weifeng/MM/HB/west0497/west0497.mtx,497,497,1727,4933,0.115866
spgemm_speck_32,/home/weifeng/MM/HB/lock1074/lock1074.mtx,1074,1074,51588,134676,0.214016
spgemm_speck_32,/home/weifeng/MM/HB/bcspwr01/bcspwr01.mtx,39,39,131,275,0.12674
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk07/bcsstk07.mtx,420,420,7860,23660,0.124897
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk27/bcsstk27.mtx,1224,1224,56126,138106,0.187576
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm19/bcsstm19.mtx,817,817,817,817,0.106803
spgemm_speck_32,/home/weifeng/MM/HB/bp_1400/bp_1400.mtx,822,822,4790,23154,0.195011
spgemm_speck_32,/home/weifeng/MM/HB/can_445/can_445.mtx,445,445,3809,11193,0.116152
spgemm_speck_32,/home/weifeng/MM/HB/dwt_221/dwt_221.mtx,221,221,1629,4211,0.127877
spgemm_speck_32,/home/weifeng/MM/HB/dwt_72/dwt_72.mtx,72,72,222,412,0.113029
