exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/as-caida/as-caida.cbd,2,2,2,31379,31379,106762,10.122970
exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-Slashdot081106/soc-sign-Slashdot081106.cbd,2,2,2,77357,77357,516575,7.803620
exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-Slashdot081106/soc-sign-Slashdot081106.cbd,4,4,4,77357,77357,516575,8.013570
exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-Slashdot081106/soc-sign-Slashdot081106.cbd,8,8,8,77357,77357,516575,8.832440
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-Slashdot081106/soc-sign-Slashdot081106.cbd,2,2,2,77357,77357,516575,7.814650
exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella08/p2p-Gnutella08.cbd,2,2,2,6301,6301,20777,0.147390
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella08/p2p-Gnutella08.cbd,4,4,4,6301,6301,20777,0.147330
exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella08/p2p-Gnutella08.cbd,8,8,8,6301,6301,20777,0.141970
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella08/p2p-Gnutella08.cbd,2,2,2,6301,6301,20777,0.147450
exe_spgemm_cusparse_16,/ssget/MM/SNAP/com-Amazon/com-Amazon.cbd,2,2,2,334863,334863,1851744,5.143280
exe_spgemm_cusparse_32,/ssget/MM/SNAP/com-Amazon/com-Amazon.cbd,4,4,4,334863,334863,1851744,5.134060
exe_spgemm_cusparse_64,/ssget/MM/SNAP/com-Amazon/com-Amazon.cbd,8,8,8,334863,334863,1851744,6.272720
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/com-Amazon/com-Amazon.cbd,2,2,2,334863,334863,1851744,5.159850
exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-Epinions1/soc-Epinions1.cbd,2,2,2,75888,75888,508837,12.328740
exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-Epinions1/soc-Epinions1.cbd,4,4,4,75888,75888,508837,12.833160
exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-Epinions1/soc-Epinions1.cbd,8,8,8,75888,75888,508837,15.418780
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-Epinions1/soc-Epinions1.cbd,2,2,2,75888,75888,508837,12.364330
exe_spgemm_cusparse_16,/ssget/MM/SNAP/as-735/as-735.cbd,2,2,2,7716,7716,26467,1.825580
exe_spgemm_cusparse_32,/ssget/MM/SNAP/as-735/as-735.cbd,4,4,4,7716,7716,26467,1.791010
exe_spgemm_cusparse_64,/ssget/MM/SNAP/as-735/as-735.cbd,8,8,8,7716,7716,26467,1.740970
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/as-735/as-735.cbd,2,2,2,7716,7716,26467,1.766840
exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-Slashdot0902/soc-Slashdot0902.cbd,2,2,2,82168,82168,948464,38.548990
exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-Slashdot0902/soc-Slashdot0902.cbd,4,4,4,82168,82168,948464,41.452820
exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-Slashdot0902/soc-Slashdot0902.cbd,8,8,8,82168,82168,948464,54.118800
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-Slashdot0902/soc-Slashdot0902.cbd,2,2,2,82168,82168,948464,38.747830
exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-epinions/soc-sign-epinions.cbd,2,2,2,131828,131828,841372,31.388250
exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-epinions/soc-sign-epinions.cbd,4,4,4,131828,131828,841372,32.794610
exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-epinions/soc-sign-epinions.cbd,8,8,8,131828,131828,841372,42.182170
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-epinions/soc-sign-epinions.cbd,2,2,2,131828,131828,841372,32.886160
exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,2,2,2,5881,5881,35592,1.082950
exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,4,4,4,5881,5881,35592,1.066090
