,pro,mat,x,y,compute,m,n,nnz,cu_time,flops,cu_gflops
172,exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,2,2,2,5881,5881,35592,1.08295,2301858,4.251088231220278
173,exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,4,4,4,5881,5881,35592,1.06609,2301858,4.318318340853024
174,exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,8,8,8,5881,5881,35592,0.99554,2301858,4.624340558892662
175,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.cbd,2,2,2,5881,5881,35592,1.0681,2301858,4.310191929594607
176,exe_spgemm_cusparse_16,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,2,2,2,11380,11380,188077,3.28865,11043651,6.7162215498760895
177,exe_spgemm_cusparse_32,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,4,4,4,11380,11380,188077,3.35775,11043651,6.578006700915792
178,exe_spgemm_cusparse_64,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,8,8,8,11380,11380,188077,3.85897,11043651,5.7236262526010835
179,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/wiki-RfA/wiki-RfA.cbd,2,2,2,11380,11380,188077,3.29367,11043651,6.705985116906065
180,exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,2,2,2,26518,26518,65369,0.16691,236075,2.828769995806123
181,exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,4,4,4,26518,26518,65369,0.16792,236075,2.8117555979037636
182,exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,8,8,8,26518,26518,65369,0.17875,236075,2.6413986013986017
183,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.cbd,2,2,2,26518,26518,65369,0.16779,236075,2.813934084272007
184,exe_spgemm_cusparse_16,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,2,2,2,685230,685230,7600595,71.95763,222498869,6.184163347236423
185,exe_spgemm_cusparse_32,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,4,4,4,685230,685230,7600595,71.54307,222498869,6.219997799926673
186,exe_spgemm_cusparse_64,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,8,8,8,685230,685230,7600595,66.23631,222498869,6.718335275621483
187,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/web-BerkStan/web-BerkStan.cbd,2,2,2,685230,685230,7600595,71.93423,222498869,6.186175037947859
188,exe_spgemm_cusparse_16,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,2,2,2,265214,265214,420045,23.31203,50610762,4.342029587298918
189,exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,4,4,4,265214,265214,420045,23.49517,50610762,4.308184362998863
190,exe_spgemm_cusparse_64,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,8,8,8,265214,265214,420045,22.10919,50610762,4.578255648443022
191,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,2,2,2,265214,265214,420045,23.30416,50610762,4.343495925191039
192,exe_spgemm_cusparse_16,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,2,2,2,11492,11492,46818,4.35823,12434672,5.706294527824369
193,exe_spgemm_cusparse_32,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,4,4,4,11492,11492,46818,4.44723,12434672,5.592097552858745
194,exe_spgemm_cusparse_64,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,8,8,8,11492,11492,46818,5.18444,12434672,4.796920014504941
195,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,2,2,2,11492,11492,46818,4.36697,12434672,5.69487402020165
196,exe_spgemm_cusparse_16,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,2,2,2,36692,36692,367662,17.34376,51501448,5.938902291083364
197,exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,4,4,4,36692,36692,367662,18.36453,51501448,5.608795651181926
198,exe_spgemm_cusparse_64,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,8,8,8,36692,36692,367662,21.45386,51501448,4.801135832899068
199,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,2,2,2,36692,36692,367662,17.3734,51501448,5.928770188909482
200,exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,2,2,2,81871,81871,545671,8.10814,22202425,5.476576625465273
201,exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,4,4,4,81871,81871,545671,8.33583,22202425,5.326986034983919
202,exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,8,8,8,81871,81871,545671,9.19279,22202425,4.830399693672977
203,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,2,2,2,81871,81871,545671,8.11898,22202425,5.469264612057179
204,exe_spgemm_cusparse_16,/ssget/MM/SNAP/ca-AstroPh/ca-AstroPh.cbd,2,2,2,18772,18772,396160,7.08448,25901092,7.312065811463932
205,exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-AstroPh/ca-AstroPh.cbd,4,4,4,18772,18772,396160,7.22947,25901092,7.165419318428598
206,exe_spgemm_cusparse_64,/ssget/MM/SNAP/ca-AstroPh/ca-AstroPh.cbd,8,8,8,18772,18772,396160,8.01268,25901092,6.465025933894776
207,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/ca-AstroPh/ca-AstroPh.cbd,2,2,2,18772,18772,396160,7.11228,25901092,7.2834849021692065
208,exe_spgemm_cusparse_16,/ssget/MM/SNAP/amazon0601/amazon0601.cbd,2,2,2,403394,403394,3387388,3.92762,32373599,16.485097336300356
209,exe_spgemm_cusparse_32,/ssget/MM/SNAP/amazon0601/amazon0601.cbd,4,4,4,403394,403394,3387388,3.89407,32373599,16.62712740140778
210,exe_spgemm_cusparse_64,/ssget/MM/SNAP/amazon0601/amazon0601.cbd,8,8,8,403394,403394,3387388,6.50225,32373599,9.957660502133876
211,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/amazon0601/amazon0601.cbd,2,2,2,403394,403394,3387388,3.91401,32373599,16.542420177771646
212,exe_spgemm_cusparse_16,/ssget/MM/SNAP/loc-Brightkite/loc-Brightkite.cbd,2,2,2,58228,58228,428156,9.26008,27274962,5.890869625316412
213,exe_spgemm_cusparse_32,/ssget/MM/SNAP/loc-Brightkite/loc-Brightkite.cbd,4,4,4,58228,58228,428156,9.45398,27274962,5.770048593290868
214,exe_spgemm_cusparse_64,/ssget/MM/SNAP/loc-Brightkite/loc-Brightkite.cbd,8,8,8,58228,58228,428156,10.12927,27274962,5.385375648985564
215,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/loc-Brightkite/loc-Brightkite.cbd,2,2,2,58228,58228,428156,9.28369,27274962,5.875888143615308
216,exe_spgemm_cusparse_16,/ssget/MM/SNAP/cit-HepPh/cit-HepPh.cbd,2,2,2,34546,34546,421578,2.9417,6550654,4.453651969949349
217,exe_spgemm_cusparse_32,/ssget/MM/SNAP/cit-HepPh/cit-HepPh.cbd,4,4,4,34546,34546,421578,2.93478,6550654,4.464153360728913
218,exe_spgemm_cusparse_64,/ssget/MM/SNAP/cit-HepPh/cit-HepPh.cbd,8,8,8,34546,34546,421578,2.64782,6550654,4.9479602087755215
219,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/cit-HepPh/cit-HepPh.cbd,2,2,2,34546,34546,421578,2.93818,6550654,4.458987536502188
220,exe_spgemm_cusparse_16,/ssget/MM/SNAP/amazon0312/amazon0312.cbd,2,2,2,400727,400727,3200440,3.47796,28379421,16.319578718559157
221,exe_spgemm_cusparse_32,/ssget/MM/SNAP/amazon0312/amazon0312.cbd,4,4,4,400727,400727,3200440,3.4701,28379421,16.356543615457767
222,exe_spgemm_cusparse_64,/ssget/MM/SNAP/amazon0312/amazon0312.cbd,8,8,8,400727,400727,3200440,5.29296,28379421,10.723459463135939
223,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/amazon0312/amazon0312.cbd,2,2,2,400727,400727,3200440,3.4993,28379421,16.22005601120224
224,exe_spgemm_cusparse_16,/ssget/MM/SNAP/com-DBLP/com-DBLP.cbd,2,2,2,317080,317080,2099732,16.07953,45661510,5.679458292624225
225,exe_spgemm_cusparse_32,/ssget/MM/SNAP/com-DBLP/com-DBLP.cbd,4,4,4,317080,317080,2099732,16.03929,45661510,5.693707140403347
226,exe_spgemm_cusparse_64,/ssget/MM/SNAP/com-DBLP/com-DBLP.cbd,8,8,8,317080,317080,2099732,15.96327,45661510,5.720821611111007
227,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/com-DBLP/com-DBLP.cbd,2,2,2,317080,317080,2099732,16.08844,45661510,5.67631293027789
228,exe_spgemm_cusparse_16,/ssget/MM/SNAP/Oregon-2/Oregon-2.cbd,2,2,2,11806,11806,65460,4.8182,14582082,6.052916856917521
229,exe_spgemm_cusparse_32,/ssget/MM/SNAP/Oregon-2/Oregon-2.cbd,4,4,4,11806,11806,65460,4.91646,14582082,5.93194371560025
230,exe_spgemm_cusparse_64,/ssget/MM/SNAP/Oregon-2/Oregon-2.cbd,8,8,8,11806,11806,65460,5.8326,14582082,5.0001995679456845
231,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/Oregon-2/Oregon-2.cbd,2,2,2,11806,11806,65460,4.81324,14582082,6.059154332632488
232,exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella06/p2p-Gnutella06.cbd,2,2,2,8717,8717,31525,0.14872,135879,1.8273130715438408
233,exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella06/p2p-Gnutella06.cbd,4,4,4,8717,8717,31525,0.14798,135879,1.8364508717394243
234,exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella06/p2p-Gnutella06.cbd,8,8,8,8717,8717,31525,0.15643,135879,1.7372498881288754
235,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella06/p2p-Gnutella06.cbd,2,2,2,8717,8717,31525,0.14832,135879,1.8322411003236245
236,exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-bitcoin-alpha/soc-sign-bitcoin-alpha.cbd,2,2,2,3783,3783,24186,0.63475,1256332,3.9585096494682945
237,exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-bitcoin-alpha/soc-sign-bitcoin-alpha.cbd,4,4,4,3783,3783,24186,0.64124,1256332,3.9184455118208468
238,exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-bitcoin-alpha/soc-sign-bitcoin-alpha.cbd,8,8,8,3783,3783,24186,0.59843,1256332,4.198760088899286
239,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-bitcoin-alpha/soc-sign-bitcoin-alpha.cbd,2,2,2,3783,3783,24186,0.63581,1256332,3.9519101618408015
240,exe_spgemm_cusparse_16,/ssget/MM/SNAP/web-Google/web-Google.cbd,2,2,2,916428,916428,5105039,15.10595,60687836,8.034957880835035
241,exe_spgemm_cusparse_32,/ssget/MM/SNAP/web-Google/web-Google.cbd,4,4,4,916428,916428,5105039,15.00907,60687836,8.086821635184592
242,exe_spgemm_cusparse_64,/ssget/MM/SNAP/web-Google/web-Google.cbd,8,8,8,916428,916428,5105039,19.57858,60687836,6.199411397557944
243,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/web-Google/web-Google.cbd,2,2,2,916428,916428,5105039,15.14627,60687836,8.01356848913957
244,exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-Slashdot0811/soc-Slashdot0811.cbd,2,2,2,77360,77360,905468,37.25167,111839175,6.0045187235901105
245,exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-Slashdot0811/soc-Slashdot0811.cbd,4,4,4,77360,77360,905468,39.96555,111839175,5.596778975892988
246,exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-Slashdot0811/soc-Slashdot0811.cbd,8,8,8,77360,77360,905468,51.65846,111839175,4.329946150156238
247,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-Slashdot0811/soc-Slashdot0811.cbd,2,2,2,77360,77360,905468,37.43309,111839175,5.975417738690554
248,exe_spgemm_cusparse_16,/ssget/MM/SNAP/sx-askubuntu/sx-askubuntu.cbd,2,2,2,159316,159316,596933,33.91784,97352263,5.740475395838886
249,exe_spgemm_cusparse_32,/ssget/MM/SNAP/sx-askubuntu/sx-askubuntu.cbd,4,4,4,159316,159316,596933,35.73477,97352263,5.448601628050215
250,exe_spgemm_cusparse_64,/ssget/MM/SNAP/sx-askubuntu/sx-askubuntu.cbd,8,8,8,159316,159316,596933,46.0071,97352263,4.232053878640471
251,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/sx-askubuntu/sx-askubuntu.cbd,2,2,2,159316,159316,596933,34.01627,97352263,5.7238646682896155
252,exe_spgemm_cusparse_16,/ssget/MM/SNAP/ca-HepTh/ca-HepTh.cbd,2,2,2,9877,9877,51971,0.33845,651469,3.8497207859358844
253,exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-HepTh/ca-HepTh.cbd,4,4,4,9877,9877,51971,0.3347,651469,3.8928533014639974
254,exe_spgemm_cusparse_64,/ssget/MM/SNAP/ca-HepTh/ca-HepTh.cbd,8,8,8,9877,9877,51971,0.33583,651469,3.8797546377631535
255,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/ca-HepTh/ca-HepTh.cbd,2,2,2,9877,9877,51971,0.33896,651469,3.8439284871371253
256,exe_spgemm_cusparse_16,/ssget/MM/SNAP/email-Eu-core-temporal/email-Eu-core-temporal.cbd,2,2,2,1005,1005,24929,0.52229,1473463,5.642317486453885
257,exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-Eu-core-temporal/email-Eu-core-temporal.cbd,4,4,4,1005,1005,24929,0.525,1473463,5.6131923809523805
258,exe_spgemm_cusparse_64,/ssget/MM/SNAP/email-Eu-core-temporal/email-Eu-core-temporal.cbd,8,8,8,1005,1005,24929,0.50894,1473463,5.790321059456911
259,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/email-Eu-core-temporal/email-Eu-core-temporal.cbd,2,2,2,1005,1005,24929,0.54996,1473463,5.3584369772347085
260,exe_spgemm_cusparse_16,/ssget/MM/SNAP/cit-HepTh/cit-HepTh.cbd,2,2,2,27770,27770,352807,3.52263,7473942,4.243387469021726
261,exe_spgemm_cusparse_32,/ssget/MM/SNAP/cit-HepTh/cit-HepTh.cbd,4,4,4,27770,27770,352807,3.39568,7473942,4.402029637657258
262,exe_spgemm_cusparse_64,/ssget/MM/SNAP/cit-HepTh/cit-HepTh.cbd,8,8,8,27770,27770,352807,2.93297,7473942,5.096500816578417
263,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/cit-HepTh/cit-HepTh.cbd,2,2,2,27770,27770,352807,3.3933,7473942,4.405117142604544
264,exe_spgemm_cusparse_16,/ssget/MM/SNAP/ca-GrQc/ca-GrQc.cbd,2,2,2,5242,5242,28980,0.23861,488852,4.097498009303885
265,exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-GrQc/ca-GrQc.cbd,4,4,4,5242,5242,28980,0.238,488852,4.108
266,exe_spgemm_cusparse_64,/ssget/MM/SNAP/ca-GrQc/ca-GrQc.cbd,8,8,8,5242,5242,28980,0.24951,488852,3.918496252655204
267,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/ca-GrQc/ca-GrQc.cbd,2,2,2,5242,5242,28980,0.23842,488852,4.100763358778626
268,exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella04/p2p-Gnutella04.cbd,2,2,2,10879,10879,39994,0.15129,180230,2.3825765086919164
269,exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella04/p2p-Gnutella04.cbd,4,4,4,10879,10879,39994,0.1604,180230,2.247256857855362
270,exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella04/p2p-Gnutella04.cbd,8,8,8,10879,10879,39994,0.16694,180230,2.1592188810351027
271,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella04/p2p-Gnutella04.cbd,2,2,2,10879,10879,39994,0.16629,180230,2.1676589091346448
272,exe_spgemm_cusparse_16,/ssget/MM/SNAP/web-Stanford/web-Stanford.cbd,2,2,2,281903,281903,2312497,16.72501,44110669,5.27481526169491
273,exe_spgemm_cusparse_32,/ssget/MM/SNAP/web-Stanford/web-Stanford.cbd,4,4,4,281903,281903,2312497,16.6535,44110669,5.297465277569279
274,exe_spgemm_cusparse_64,/ssget/MM/SNAP/web-Stanford/web-Stanford.cbd,8,8,8,281903,281903,2312497,16.17013,44110669,5.4558211962427015
275,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/web-Stanford/web-Stanford.cbd,2,2,2,281903,281903,2312497,16.7279,44110669,5.273903956862487
276,exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-Slashdot090221/soc-sign-Slashdot090221.cbd,2,2,2,82144,82144,549202,8.27591,22639046,5.471071096713231
277,exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-Slashdot090221/soc-sign-Slashdot090221.cbd,4,4,4,82144,82144,549202,8.48025,22639046,5.339240234662893
278,exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-Slashdot090221/soc-sign-Slashdot090221.cbd,8,8,8,82144,82144,549202,9.39909,22639046,4.817284652024824
279,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-Slashdot090221/soc-sign-Slashdot090221.cbd,2,2,2,82144,82144,549202,8.2863,22639046,5.464211047150115
280,exe_spgemm_cusparse_16,/ssget/MM/SNAP/roadNet-CA/roadNet-CA.cbd,2,2,2,1971281,1971281,5533214,2.22526,17523394,15.749524999325923
281,exe_spgemm_cusparse_32,/ssget/MM/SNAP/roadNet-CA/roadNet-CA.cbd,4,4,4,1971281,1971281,5533214,2.23212,17523394,15.701121803487267
282,exe_spgemm_cusparse_64,/ssget/MM/SNAP/roadNet-CA/roadNet-CA.cbd,8,8,8,1971281,1971281,5533214,2.55734,17523394,13.704391281566004
283,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/roadNet-CA/roadNet-CA.cbd,2,2,2,1971281,1971281,5533214,2.22639,17523394,15.741531357938188
284,exe_spgemm_cusparse_16,/ssget/MM/SNAP/sx-mathoverflow/sx-mathoverflow.cbd,2,2,2,24818,24818,239978,11.89571,36877724,6.20017199477795
285,exe_spgemm_cusparse_32,/ssget/MM/SNAP/sx-mathoverflow/sx-mathoverflow.cbd,4,4,4,24818,24818,239978,12.95968,36877724,5.691147312279315
286,exe_spgemm_cusparse_64,/ssget/MM/SNAP/sx-mathoverflow/sx-mathoverflow.cbd,8,8,8,24818,24818,239978,16.81199,36877724,4.387074225002513
287,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/sx-mathoverflow/sx-mathoverflow.cbd,2,2,2,24818,24818,239978,11.91098,36877724,6.192223309920761
288,exe_spgemm_cusparse_16,/ssget/MM/SNAP/email-Eu-core/email-Eu-core.cbd,2,2,2,1005,1005,25571,0.52079,1517103,5.826160256533345
289,exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-Eu-core/email-Eu-core.cbd,4,4,4,1005,1005,25571,0.52628,1517103,5.765383446074333
290,exe_spgemm_cusparse_64,/ssget/MM/SNAP/email-Eu-core/email-Eu-core.cbd,8,8,8,1005,1005,25571,0.51446,1517103,5.897846285425494
291,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/email-Eu-core/email-Eu-core.cbd,2,2,2,1005,1005,25571,0.52486,1517103,5.780981595092024
292,exe_spgemm_cusparse_16,/ssget/MM/SNAP/CollegeMsg/CollegeMsg.cbd,2,2,2,1899,1899,20296,0.43375,744395,3.4323688760806914
293,exe_spgemm_cusparse_32,/ssget/MM/SNAP/CollegeMsg/CollegeMsg.cbd,4,4,4,1899,1899,20296,0.4272,744395,3.48499531835206
294,exe_spgemm_cusparse_64,/ssget/MM/SNAP/CollegeMsg/CollegeMsg.cbd,8,8,8,1899,1899,20296,0.44511,744395,3.3447687088584845
295,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/CollegeMsg/CollegeMsg.cbd,2,2,2,1899,1899,20296,0.47681,744395,3.1223967618128814
296,exe_spgemm_cusparse_16,/ssget/MM/SNAP/loc-Gowalla/loc-Gowalla.cbd,2,2,2,196591,196591,1900654,195.13728,582700734,5.972213346419505
297,exe_spgemm_cusparse_32,/ssget/MM/SNAP/loc-Gowalla/loc-Gowalla.cbd,4,4,4,196591,196591,1900654,223.41487,582700734,5.216311107671571
298,exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/loc-Gowalla/loc-Gowalla.cbd,2,2,2,196591,196591,1900654,195.08948,582700734,5.973676632896863
299,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/g7jac010sc/g7jac010sc.cbd,2,2,2,2880,2880,19635,0.14793,135306,1.829324680592172
300,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac010sc/g7jac010sc.cbd,4,4,4,2880,2880,19635,0.14804,135306,1.8279654147527695
301,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/g7jac010sc/g7jac010sc.cbd,8,8,8,2880,2880,19635,0.14833,135306,1.8243915593608846
302,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/g7jac010sc/g7jac010sc.cbd,2,2,2,2880,2880,19635,0.14789,135306,1.8298194604097642
303,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/mark3jac060sc/mark3jac060sc.cbd,2,2,2,27449,27449,170695,0.27176,1169682,8.608198410362084
304,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac060sc/mark3jac060sc.cbd,4,4,4,27449,27449,170695,0.27208,1169682,8.59807409585416
305,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/mark3jac060sc/mark3jac060sc.cbd,8,8,8,27449,27449,170695,0.3775,1169682,6.1969907284768215
306,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/mark3jac060sc/mark3jac060sc.cbd,2,2,2,27449,27449,170695,0.27101,1169682,8.632020958636213
307,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/jan99jac080sc/jan99jac080sc.cbd,2,2,2,27534,27534,171522,0.66742,1596965,4.7854873992388605
308,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac080sc/jan99jac080sc.cbd,4,4,4,27534,27534,171522,0.65314,1596965,4.890115442324769
309,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/jan99jac080sc/jan99jac080sc.cbd,8,8,8,27534,27534,171522,0.64701,1596965,4.9364461136613045
310,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/jan99jac080sc/jan99jac080sc.cbd,2,2,2,27534,27534,171522,0.63161,1596965,5.0568072069789896
311,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/mark3jac020/mark3jac020.cbd,2,2,2,9129,9129,56175,0.19611,381442,3.890082096782418
312,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac020/mark3jac020.cbd,4,4,4,9129,9129,56175,0.19134,381442,3.987059684331556
313,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/mark3jac020/mark3jac020.cbd,8,8,8,9129,9129,56175,0.21266,381442,3.5873412959653908
314,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/mark3jac020/mark3jac020.cbd,2,2,2,9129,9129,56175,0.20022,381442,3.8102287483767854
315,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/mark3jac120sc/mark3jac120sc.cbd,2,2,2,54929,54929,342475,0.41607,2352042,11.30599178022929
316,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac120sc/mark3jac120sc.cbd,4,4,4,54929,54929,342475,0.41156,2352042,11.429886286325202
317,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/mark3jac120sc/mark3jac120sc.cbd,8,8,8,54929,54929,342475,0.67021,2352042,7.0188209665627195
318,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/mark3jac120sc/mark3jac120sc.cbd,2,2,2,54929,54929,342475,0.40916,2352042,11.49693029621664
319,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/g7jac160sc/g7jac160sc.cbd,2,2,2,47430,47430,656616,4.84052,19220407,7.941463727037592
320,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac160sc/g7jac160sc.cbd,4,4,4,47430,47430,656616,4.7555,19220407,8.083443171065083
321,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/g7jac160sc/g7jac160sc.cbd,8,8,8,47430,47430,656616,4.41788,19220407,8.701190163607885
322,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/g7jac160sc/g7jac160sc.cbd,2,2,2,47430,47430,656616,4.77161,19220407,8.056151697225884
323,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/mark3jac100sc/mark3jac100sc.cbd,2,2,2,45769,45769,285215,0.36095,1957922,10.848715888627233
324,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac100sc/mark3jac100sc.cbd,4,4,4,45769,45769,285215,0.34972,1957922,11.197083380990508
325,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/mark3jac100sc/mark3jac100sc.cbd,8,8,8,45769,45769,285215,0.51598,1957922,7.589139113919145
326,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/mark3jac100sc/mark3jac100sc.cbd,2,2,2,45769,45769,285215,0.3575,1957922,10.953409790209792
327,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/jan99jac120sc/jan99jac120sc.cbd,2,2,2,41374,41374,260202,0.85776,2461485,5.739332680470062
328,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac120sc/jan99jac120sc.cbd,4,4,4,41374,41374,260202,0.85489,2461485,5.758600521704547
329,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/jan99jac120sc/jan99jac120sc.cbd,8,8,8,41374,41374,260202,0.87935,2461485,5.598419286973333
330,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/jan99jac120sc/jan99jac120sc.cbd,2,2,2,41374,41374,260202,0.85718,2461485,5.74321612730115
331,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/jan99jac040sc/jan99jac040sc.cbd,2,2,2,13694,13694,82842,0.32715,732445,4.477731927250497
332,exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac040sc/jan99jac040sc.cbd,4,4,4,13694,13694,82842,0.33222,732445,4.4093973872734935
333,exe_spgemm_cusparse_64,/ssget/MM/Hollinger/jan99jac040sc/jan99jac040sc.cbd,8,8,8,13694,13694,82842,0.35129,732445,4.170030459164793
334,exe_spgemm_cusparse_bf16,/ssget/MM/Hollinger/jan99jac040sc/jan99jac040sc.cbd,2,2,2,13694,13694,82842,0.32731,732445,4.475543063151141
335,exe_spgemm_cusparse_16,/ssget/MM/Hollinger/mark3jac080sc/mark3jac080sc.cbd,2,2,2,36609,36609,227955,0.31916,1563802,9.79948615114676
